Column1;ProductType;LoadFamily;LoadLevel;ShearFamily;ShearLevel;Height;TopCover;ProductLength;f__ck;MRdPos;MRdNeg;VRdPos;VRdNeg;VRdMax;NRd;HRd;TanALPHA;SpringStiff;LambdaEq;InsThickness;ProductFamily;AnchoLength;minLength;DoubleMoment;DoubleShear;Type;;;;;;;;;;;;;;;;;;
1182;TEBEA RM4-VV2-CC55-H210;RM;RM4;VV;VV2;210;55;500;20;67045145.14;-94354109.86;97932;-97932;168000;0;0;1.482852349;6363;0.359699846;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1183;TEBEA RM4-VV2-CC55-H220;RM;RM4;VV;VV2;220;55;500;20;73510589.64;-103436446.6;97932;-97932;192000;0;0;1.354471828;7637;0.345168035;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1184;TEBEA RM4-VV2-CC55-H230;RM;RM4;VV;VV2;230;55;500;20;79996490.94;-112543331.6;97932;-97932;192000;0;0;1.246670889;9028;0.33189986;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1185;TEBEA RM4-VV2-CC55-H240;RM;RM4;VV;VV2;240;55;500;20;86504607.18;-121676874.5;97932;-97932;192000;0;0;1.154877286;10536;0.319737366;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1186;TEBEA RM4-VV2-CC55-H250;RM;RM4;VV;VV2;250;55;500;20;93036754.56;-130839254.7;97932;-97932;228000;0;0;1.075780085;12162;0.308547871;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1187;TEBEA RM4-VV3-CC55-H180;RM;RM4;VV;VV3;180;55;500;20;47754840.66;-67234334.28;141022;-141022;142800;0;0;2.073771757;3242;0.442840851;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1188;TEBEA RM4-VV3-CC55-H190;RM;RM4;VV;VV3;190;55;500;20;54168883.88;-76254989.54;141022;-141022;142800;0;0;1.830399319;4166;0.421638701;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1189;TEBEA RM4-VV3-CC55-H200;RM;RM4;VV;VV3;200;55;500;20;60598457.28;-85294281.02;141022;-141022;142800;0;0;1.638309845;5206;0.402556766;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1190;TEBEA RM4-VV3-CC55-H210;RM;RM4;VV;VV3;210;55;500;20;67045145.14;-94354109.86;141022;-141022;178800;0;0;1.482852349;6363;0.385292158;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1191;TEBEA RM4-VV3-CC55-H220;RM;RM4;VV;VV3;220;55;500;20;73510589.64;-103436446.6;141022;-141022;178800;0;0;1.354471828;7637;0.36959706;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1192;TEBEA RM4-VV3-CC55-H230;RM;RM4;VV;VV3;230;55;500;20;79996490.94;-112543331.6;141022;-141022;178800;0;0;1.246670889;9028;0.355266753;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1193;TEBEA RM4-VV3-CC55-H240;RM;RM4;VV;VV3;240;55;500;20;86504607.18;-121676874.5;141022;-141022;214800;0;0;1.154877286;10536;0.342130638;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1194;TEBEA RM4-VV3-CC55-H250;RM;RM4;VV;VV3;250;55;500;20;93036754.56;-130839254.7;141022;-141022;214800;0;0;1.075780085;12162;0.330045412;120;TEBEA;;500;TRUE;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1195;TEBEA V-S1-CC35-H160;V;V-S1;S;S1;160;35;1000;20;0;0;41784;0;145200;0;0;0;0;0.054098516;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1196;TEBEA V-S1-CC35-H170;V;V-S1;S;S1;170;35;1000;20;0;0;41784;0;145200;0;0;0;0;0.053269192;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1197;TEBEA V-S1-CC35-H180;V;V-S1;S;S1;180;35;1000;20;0;0;41784;0;169200;0;0;0;0;0.052532015;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1198;TEBEA V-S1-CC35-H190;V;V-S1;S;S1;190;35;1000;20;0;0;41784;0;169200;0;0;0;0;0.051872435;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1199;TEBEA V-S1-CC35-H200;V;V-S1;S;S1;200;35;1000;20;0;0;41784;0;193200;0;0;0;0;0.051278813;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1200;TEBEA V-S1-CC35-H210;V;V-S1;S;S1;210;35;1000;20;0;0;41784;0;193200;0;0;0;0;0.050741727;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1201;TEBEA V-S1-CC35-H220;V;V-S1;S;S1;220;35;1000;20;0;0;41784;0;193200;0;0;0;0;0.050253466;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1202;TEBEA V-S1-CC35-H230;V;V-S1;S;S1;230;35;1000;20;0;0;41784;0;229200;0;0;0;0;0.049807664;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1203;TEBEA V-S1-CC35-H240;V;V-S1;S;S1;240;35;1000;20;0;0;41784;0;229200;0;0;0;0;0.049399011;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1204;TEBEA V-S1-CC35-H250;V;V-S1;S;S1;250;35;1000;20;0;0;41784;0;229200;0;0;0;0;0.04902305;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1205;TEBEA V-S2-CC35-H160;V;V-S2;S;S2;160;35;1000;20;0;0;62676;0;145200;0;0;0;0;0.062241524;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1206;TEBEA V-S2-CC35-H170;V;V-S2;S;S2;170;35;1000;20;0;0;62676;0;145200;0;0;0;0;0.0609332;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1207;TEBEA V-S2-CC35-H180;V;V-S2;S;S2;180;35;1000;20;0;0;62676;0;169200;0;0;0;0;0.059770244;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1208;TEBEA V-S2-CC35-H190;V;V-S2;S;S2;190;35;1000;20;0;0;62676;0;169200;0;0;0;0;0.058729705;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1209;TEBEA V-S2-CC35-H200;V;V-S2;S;S2;200;35;1000;20;0;0;62676;0;193200;0;0;0;0;0.05779322;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1210;TEBEA V-S2-CC35-H210;V;V-S2;S;S2;210;35;1000;20;0;0;62676;0;193200;0;0;0;0;0.056945923;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1211;TEBEA V-S2-CC35-H220;V;V-S2;S;S2;220;35;1000;20;0;0;62676;0;193200;0;0;0;0;0.056175654;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1212;TEBEA V-S2-CC35-H230;V;V-S2;S;S2;230;35;1000;20;0;0;62676;0;229200;0;0;0;0;0.055472365;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1213;TEBEA V-S2-CC35-H240;V;V-S2;S;S2;240;35;1000;20;0;0;62676;0;229200;0;0;0;0;0.054827683;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1214;TEBEA V-S2-CC35-H250;V;V-S2;S;S2;250;35;1000;20;0;0;62676;0;229200;0;0;0;0;0.054234576;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1215;TEBEA V-S3-CC35-H160;V;V-S3;S;S3;160;35;1000;20;0;0;83568;0;145200;0;0;0;0;0.070384533;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1216;TEBEA V-S3-CC35-H170;V;V-S3;S;S3;170;35;1000;20;0;0;83568;0;145200;0;0;0;0;0.068597207;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1217;TEBEA V-S3-CC35-H180;V;V-S3;S;S3;180;35;1000;20;0;0;83568;0;169200;0;0;0;0;0.067008473;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1218;TEBEA V-S3-CC35-H190;V;V-S3;S;S3;190;35;1000;20;0;0;83568;0;169200;0;0;0;0;0.065586975;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1219;TEBEA V-S3-CC35-H200;V;V-S3;S;S3;200;35;1000;20;0;0;83568;0;193200;0;0;0;0;0.064307626;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1220;TEBEA V-S3-CC35-H210;V;V-S3;S;S3;210;35;1000;20;0;0;83568;0;193200;0;0;0;0;0.06315012;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1221;TEBEA V-S3-CC35-H220;V;V-S3;S;S3;220;35;1000;20;0;0;83568;0;193200;0;0;0;0;0.062097842;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1222;TEBEA V-S3-CC35-H230;V;V-S3;S;S3;230;35;1000;20;0;0;83568;0;229200;0;0;0;0;0.061137066;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1223;TEBEA V-S3-CC35-H240;V;V-S3;S;S3;240;35;1000;20;0;0;83568;0;229200;0;0;0;0;0.060256355;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1224;TEBEA V-S3-CC35-H250;V;V-S3;S;S3;250;35;1000;20;0;0;83568;0;229200;0;0;0;0;0.059446101;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1225;TEBEA V-S4-CC35-H160;V;V-S4;S;S4;160;35;1000;20;0;0;102464;0;145200;0;0;0;0;0.078527541;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1226;TEBEA V-S4-CC35-H170;V;V-S4;S;S4;170;35;1000;20;0;0;102464;0;145200;0;0;0;0;0.076261215;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1227;TEBEA V-S4-CC35-H180;V;V-S4;S;S4;180;35;1000;20;0;0;102464;0;169200;0;0;0;0;0.074246703;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1228;TEBEA V-S4-CC35-H190;V;V-S4;S;S4;190;35;1000;20;0;0;102464;0;169200;0;0;0;0;0.072444245;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1229;TEBEA V-S4-CC35-H200;V;V-S4;S;S4;200;35;1000;20;0;0;102464;0;193200;0;0;0;0;0.070822033;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1230;TEBEA V-S4-CC35-H210;V;V-S4;S;S4;210;35;1000;20;0;0;102464;0;193200;0;0;0;0;0.069354317;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1231;TEBEA V-S4-CC35-H220;V;V-S4;S;S4;220;35;1000;20;0;0;102464;0;193200;0;0;0;0;0.06802003;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1232;TEBEA V-S4-CC35-H230;V;V-S4;S;S4;230;35;1000;20;0;0;102464;0;229200;0;0;0;0;0.066801768;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1233;TEBEA V-S4-CC35-H240;V;V-S4;S;S4;240;35;1000;20;0;0;102464;0;229200;0;0;0;0;0.065685027;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1234;TEBEA V-S4-CC35-H250;V;V-S4;S;S4;250;35;1000;20;0;0;102464;0;229200;0;0;0;0;0.064657626;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1235;TEBEA V-S5-CC35-H160;V;V-S5;S;S5;160;35;1000;20;0;0;125353;0;145200;0;0;0;0;0.086670549;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1236;TEBEA V-S5-CC35-H170;V;V-S5;S;S5;170;35;1000;20;0;0;125353;0;145200;0;0;0;0;0.083925223;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1237;TEBEA V-S5-CC35-H180;V;V-S5;S;S5;180;35;1000;20;0;0;125353;0;169200;0;0;0;0;0.081484932;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1238;TEBEA V-S5-CC35-H190;V;V-S5;S;S5;190;35;1000;20;0;0;125353;0;169200;0;0;0;0;0.079301515;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1239;TEBEA V-S5-CC35-H200;V;V-S5;S;S5;200;35;1000;20;0;0;125353;0;193200;0;0;0;0;0.077336439;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1240;TEBEA V-S5-CC35-H210;V;V-S5;S;S5;210;35;1000;20;0;0;125353;0;193200;0;0;0;0;0.075558513;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1241;TEBEA V-S5-CC35-H220;V;V-S5;S;S5;220;35;1000;20;0;0;125353;0;193200;0;0;0;0;0.073942217;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1242;TEBEA V-S5-CC35-H230;V;V-S5;S;S5;230;35;1000;20;0;0;125353;0;229200;0;0;0;0;0.072466469;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1243;TEBEA V-S5-CC35-H240;V;V-S5;S;S5;240;35;1000;20;0;0;125353;0;229200;0;0;0;0;0.071113699;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1244;TEBEA V-S5-CC35-H250;V;V-S5;S;S5;250;35;1000;20;0;0;125353;0;229200;0;0;0;0;0.069869151;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1245;TEBEA V-S6-CC35-H160;V;V-S6;S;S6;160;35;1000;20;0;0;0;0;144000;0;0;0;0;0.101429751;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1246;TEBEA V-S6-CC35-H170;V;V-S6;S;S6;170;35;1000;20;0;0;0;0;144000;0;0;0;0;0.097816236;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1247;TEBEA V-S6-CC35-H180;V;V-S6;S;S6;180;35;1000;20;0;0;153696;0;168000;0;0;0;0;0.094604223;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1248;TEBEA V-S6-CC35-H190;V;V-S6;S;S6;190;35;1000;20;0;0;153696;0;168000;0;0;0;0;0.091730317;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1249;TEBEA V-S6-CC35-H200;V;V-S6;S;S6;200;35;1000;20;0;0;153696;0;192000;0;0;0;0;0.089143801;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1250;TEBEA V-S6-CC35-H210;V;V-S6;S;S6;210;35;1000;20;0;0;153696;0;192000;0;0;0;0;0.08680362;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1251;TEBEA V-S6-CC35-H220;V;V-S6;S;S6;220;35;1000;20;0;0;153696;0;192000;0;0;0;0;0.084676183;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1252;TEBEA V-S6-CC35-H230;V;V-S6;S;S6;230;35;1000;20;0;0;153696;0;228000;0;0;0;0;0.08273374;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1253;TEBEA V-S6-CC35-H240;V;V-S6;S;S6;240;35;1000;20;0;0;153696;0;228000;0;0;0;0;0.080953168;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1254;TEBEA V-S6-CC35-H250;V;V-S6;S;S6;250;35;1000;20;0;0;153696;0;228000;0;0;0;0;0.079315041;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
1255;TEBEA V-W1-CC35-H160;V;V-W1;W;W1;160;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.054098516;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1256;TEBEA V-W1-CC35-H170;V;V-W1;W;W1;170;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.053269192;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1257;TEBEA V-W1-CC35-H180;V;V-W1;W;W1;180;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.052532015;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1258;TEBEA V-W1-CC35-H190;V;V-W1;W;W1;190;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.051872435;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1259;TEBEA V-W1-CC35-H200;V;V-W1;W;W1;200;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.051278813;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1260;TEBEA V-W1-CC35-H210;V;V-W1;W;W1;210;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.050741727;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1261;TEBEA V-W1-CC35-H220;V;V-W1;W;W1;220;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.050253466;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1262;TEBEA V-W1-CC35-H230;V;V-W1;W;W1;230;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.049807664;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1263;TEBEA V-W1-CC35-H240;V;V-W1;W;W1;240;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.049399011;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1264;TEBEA V-W1-CC35-H250;V;V-W1;W;W1;250;35;1000;20;0;0;30361;0;145200;0;0;0;0;0.04902305;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1265;TEBEA V-W2-CC35-H160;V;V-W2;W;W2;160;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.062241524;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1266;TEBEA V-W2-CC35-H170;V;V-W2;W;W2;170;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.0609332;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1267;TEBEA V-W2-CC35-H180;V;V-W2;W;W2;180;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.059770244;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1268;TEBEA V-W2-CC35-H190;V;V-W2;W;W2;190;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.058729705;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1269;TEBEA V-W2-CC35-H200;V;V-W2;W;W2;200;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.05779322;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1270;TEBEA V-W2-CC35-H210;V;V-W2;W;W2;210;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.056945923;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1271;TEBEA V-W2-CC35-H220;V;V-W2;W;W2;220;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.056175654;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1272;TEBEA V-W2-CC35-H230;V;V-W2;W;W2;230;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.055472365;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1273;TEBEA V-W2-CC35-H240;V;V-W2;W;W2;240;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.054827683;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1274;TEBEA V-W2-CC35-H250;V;V-W2;W;W2;250;35;1000;20;0;0;45542;0;145200;0;0;0;0;0.054234576;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1275;TEBEA V-W3-CC35-H160;V;V-W3;W;W3;160;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.070384533;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1276;TEBEA V-W3-CC35-H170;V;V-W3;W;W3;170;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.068597207;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1277;TEBEA V-W3-CC35-H180;V;V-W3;W;W3;180;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.067008473;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1278;TEBEA V-W3-CC35-H190;V;V-W3;W;W3;190;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.065586975;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1279;TEBEA V-W3-CC35-H200;V;V-W3;W;W3;200;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.064307626;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1280;TEBEA V-W3-CC35-H210;V;V-W3;W;W3;210;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.06315012;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1281;TEBEA V-W3-CC35-H220;V;V-W3;W;W3;220;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.062097842;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1282;TEBEA V-W3-CC35-H230;V;V-W3;W;W3;230;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.061137066;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1283;TEBEA V-W3-CC35-H240;V;V-W3;W;W3;240;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.060256355;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1284;TEBEA V-W3-CC35-H250;V;V-W3;W;W3;250;35;1000;20;0;0;60723;0;145200;0;0;0;0;0.059446101;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1285;TEBEA V-W4-CC35-H160;V;V-W4;W;W4;160;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.078527541;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1286;TEBEA V-W4-CC35-H170;V;V-W4;W;W4;170;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.076261215;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1287;TEBEA V-W4-CC35-H180;V;V-W4;W;W4;180;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.074246703;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1288;TEBEA V-W4-CC35-H190;V;V-W4;W;W4;190;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.072444245;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1289;TEBEA V-W4-CC35-H200;V;V-W4;W;W4;200;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.070822033;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1290;TEBEA V-W4-CC35-H210;V;V-W4;W;W4;210;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.069354317;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1291;TEBEA V-W4-CC35-H220;V;V-W4;W;W4;220;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.06802003;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1292;TEBEA V-W4-CC35-H230;V;V-W4;W;W4;230;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.066801768;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1293;TEBEA V-W4-CC35-H240;V;V-W4;W;W4;240;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.065685027;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1294;TEBEA V-W4-CC35-H250;V;V-W4;W;W4;250;35;1000;20;0;0;75903;0;145200;0;0;0;0;0.064657626;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1295;TEBEA V-W5-CC35-H160;V;V-W5;W;W5;160;35;1000;20;0;0;91084;0;145200;0;0;0;0;0.086670549;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1296;TEBEA V-W5-CC35-H170;V;V-W5;W;W5;170;35;1000;20;0;0;91084;0;145200;0;0;0;0;0.083925223;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1297;TEBEA V-W5-CC35-H180;V;V-W5;W;W5;180;35;1000;20;0;0;91084;0;145200;0;0;0;0;0.081484932;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1298;TEBEA V-W5-CC35-H190;V;V-W5;W;W5;190;35;1000;20;0;0;91084;0;145200;0;0;0;0;0.079301515;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1299;TEBEA V-W5-CC35-H200;V;V-W5;W;W5;200;35;1000;20;0;0;91084;0;145200;0;0;0;0;0.077336439;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
1300;TEBEA V-W5-CC35-H210;V;V-W5;W;W5;210;35;1000;20;0;0;91084;0;145200;0;0;0;0;0.075558513;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
